query_latitude,query_longitude,num_categories,name,distance,fsqid,num_attributes
43.645469,-79.411084,1,Jimmy's Coffee,866,4b2274c1f964a5200f4724e3,0
43.645469,-79.411084,2,Bar Poet,915,5d6c625b92ab4500087abc20,0
43.645469,-79.411084,1,Gusto 101,871,4ee8f32602d5895bd7dce1b1,0
43.645469,-79.411084,3,La Palma,665,5929f6d73abcaf2166cba309,0
43.645469,-79.411084,2,Forget Me Not Cafe,824,57125773498ec1010840bf7a,0
43.645469,-79.411084,1,Fahrenheit Coffee,846,584593c2ebf0284fe7b103cb,0
43.645469,-79.411084,1,Rooms Coffee | 135 Ossington,719,5cdda078c0c08400257d06ba,0
43.645469,-79.411084,2,Anejo,903,5e225c4e7fc6dd00084bf33d,0
43.645469,-79.411084,3,Patois,752,5354c0be498e7c38a9cc7367,0
43.645469,-79.411084,3,I Deal Coffee,786,4af302d7f964a520c4e921e3,0
43.645469,-79.411084,3,Communist's Daughter,904,4adfd8c0f964a520bf7d21e3,0
43.645469,-79.411084,1,Raku,991,5c9d0a7d25fb7b002cdc0ca6,0
43.645469,-79.411084,1,Bathurst Local,789,5430b202498e9f625c1dcbb7,0
43.645469,-79.411084,2,Drom Taberna,981,5b233c5595d986002c9e8788,0
43.645469,-79.411084,1,The Lucky Shrike Bar,684,5585e8e4498e449c49da5d33,0
43.645469,-79.411084,2,Mildred's Temple Kitchen,937,4b7355a4f964a52044a92de3,0
43.645469,-79.411084,1,Saku Sushi,915,56464481498e460c7247dc56,0
43.645469,-79.411084,2,The Keg Steakhouse + Bar,956,54256356498edef2967366eb,0
43.645469,-79.411084,2,Forno Cultura,797,5cfd2dacbb8d36002cdff2a3,0
43.645469,-79.411084,1,Starbucks,515,4ae31b8ef964a520809021e3,0
43.645469,-79.411084,3,BarChef,923,4ad93053f964a520f21821e3,0
43.645469,-79.411084,1,The Fourth Man in the Fire,708,5d69c5854d67cb0008550eae,0
43.645469,-79.411084,3,Monarch Tavern,980,4b36adb3f964a5207c3a25e3,0
43.645469,-79.411084,2,Locals Only,883,578448d5498ebc4f92ba141d,0
43.645469,-79.411084,1,The Painted Lady,875,4add2a2bf964a520656421e3,0
43.645469,-79.411084,1,The Parlour,786,5ceac4dad552c7002c05ee25,0
43.645469,-79.411084,1,Pilot Coffee Roasters,691,5ba1435b7564f7002cf5a80c,0
43.645469,-79.411084,1,Shy Coffee Co,482,5c044bc78110450039a97ddf,0
43.645469,-79.411084,2,Oretta,763,584a07e8de0cbc4a664d7908,0
43.645469,-79.411084,1,Matty’s Patty’s Burger Club,141,5f8ce4d3b50fb379274465ba,0
43.645469,-79.411084,3,Wheat Sheaf Tavern,710,4ad9f7a5f964a520821c21e3,0
43.645469,-79.411084,2,The Good Son,958,539a728d498e606f9b325dee,0
43.645469,-79.411084,1,Starbucks,924,4b15a795f964a520deb123e3,0
43.645469,-79.411084,1,1 Kitchen,796,61230abf8039c517ba702cb5,0
43.645469,-79.411084,2,Domino's Pizza,833,4bba5d947421a59380b5c340,0
43.645469,-79.411084,1,Jules Bistro,384,5814177e38fa7a8fdd2b1db1,0
43.645469,-79.411084,2,The Foggy Dew,409,4ad9f730f964a5207a1c21e3,0
43.645469,-79.411084,2,Wendy's,661,607e1c4f7150f31b1cc40dee,0
43.661673,-79.337789,3,Avling,40,5d1ffd784fa073002384e63f,0
43.661673,-79.337789,2,Bobbette & Belle,245,4cd7538f886cb60c8cc08e89,0
43.661673,-79.337789,2,Eds Real Scoop,358,4ad7e958f964a520001021e3,0
43.661673,-79.337789,1,Descendant Detroit Style Pizza,452,55cbe079498e206cdf9f4c97,0
43.661673,-79.337789,3,Tango Palace Coffee Co,342,4ada03e4f964a520421d21e3,0
43.661673,-79.337789,3,Maple Leaf Tavern,739,4b68ccd1f964a5208d8d2be3,0
43.661673,-79.337789,3,Hasting Snack Bar,752,4b6c32b4f964a520fe282ce3,0
43.661673,-79.337789,3,Boxcar Social,761,55637f1c498ecfe4c5dd2322,0
43.661673,-79.337789,1,Tabule,720,519d414a498e6cc21f677ff4,0
43.661673,-79.337789,3,Eastside Social,104,53aa1f88498e13bffd98b62e,0
43.661673,-79.337789,3,Mercury Espresso Bar,293,4ae0c900f964a520718221e3,0
43.661673,-79.337789,2,Pinkerton's Snack Bar,816,56fda2c9498e22d2e5ae4da0,0
43.661673,-79.337789,1,Gio Rana's Really Really Nice Restaurant,621,4ad4c060f964a5207bf720e3,0
43.661673,-79.337789,1,The Real Jerk Restaurant,786,5240e04fbce607d489eb95d9,0
43.661673,-79.337789,1,La Carnita,802,5500bd15498ec8482e5e635f,0
43.661673,-79.337789,1,Batifole Restaurant,944,4b05d9a3f964a5205ce422e3,0
43.661673,-79.337789,2,Bonjour Brioche,714,4ad79959f964a520990c21e3,0
43.661673,-79.337789,3,Dineen Outpost,829,5a8864b4cbcdee114e72b954,0
43.661673,-79.337789,1,Yaya,506,566c5cf1498e0ceea6620d6d,0
43.661673,-79.337789,2,The Roy Public House,439,4ad79986f964a5209d0c21e3,0
43.661673,-79.337789,2,Sweet Bliss Baking Co,803,4ae33fa7f964a5204c9221e3,0
43.661673,-79.337789,2,Subway,403,52051bb8498ea3fdf84f7733,0
43.661673,-79.337789,3,Barrio Cerveceria,476,57812342cd10afc6f76161db,0
43.661673,-79.337789,1,Icy Spicy Fusion Restaurant,33,4bc0fdc92a89ef3b6d98f188,0
43.661673,-79.337789,1,Gordons Pub Kitchen,54,5dfe74cbd497090008f9adc8,0
43.661673,-79.337789,1,Simply Samosas,77,619e833452dcb37fe91c0a5c,0
43.661673,-79.337789,2,McDonald's,781,4af04dd6f964a5201fdb21e3,0
43.661673,-79.337789,2,Coach House Shortbread Co,292,4bc111c1f8219c74e1d0b210,0
43.661673,-79.337789,2,Shirley's First Break,344,4b1c8f1ff964a5206a0824e3,0
43.661673,-79.337789,3,Subway,946,4b11680ef964a520ec7b23e3,0
43.661673,-79.337789,2,Queen's Head Pub,606,4da22f3ad686b60c2bb1b428,0
43.661673,-79.337789,1,The Logan Lodge,397,4ce55a695bf68cfa81633c17,0
43.661673,-79.337789,2,The Eastern Variety,402,4e2c885952b1b8f1986d09c3,0
43.661673,-79.337789,1,Lolabar Patio,449,4dd73556d22d38ef42e3ade2,0
43.661673,-79.337789,2,La Grotta Ristorante Pizzeria,453,4b6e2761f964a5203bae2ce3,0
43.661673,-79.337789,2,KaSpace Cafe,478,5c8e87066e4650002c29ae8f,0
43.661673,-79.337789,1,Nodo Leslieville,523,5d69b330ca1763000899ceac,0
43.661673,-79.337789,2,Wendy's,729,58346186110d0369b2746faf,0
43.661673,-79.337789,1,Rise Espresso,583,5cab60e367e5f2002c5b709e,0
43.661673,-79.337789,1,Maker Pizza,592,613534a2a2cc4059aca5b049,0
43.661673,-79.337789,1,Polyhaus,622,4f3c86c24fde042b476b099b,0
43.661673,-79.337789,3,Tim Hortons,825,4c2943d89fb5d13ae7f09a57,0
43.661673,-79.337789,3,It's the Icing on the Cake,686,4d73ae4de87888bf50237889,0
43.661673,-79.337789,1,M’Eat,722,5b984772f427de002cf767ad,0
43.661673,-79.337789,2,East End Vine,726,6340dfad248bfb1baa087548,0
43.661673,-79.337789,4,Physical Therapy One - Beaches,749,549355cc498efdb6a10ece56,0
43.661673,-79.337789,2,Poor Romeo,776,59f3efc1b1ec131141abd0cd,0
43.661673,-79.337789,2,Queen Garden Centre,779,5973a65a029a55583abc488d,0
43.661673,-79.337789,1,Jules Bistro,784,5b6e3526237dee002cd5242a,0
43.661673,-79.337789,1,Punjabi by Nature,786,5fa7421d4eade8053937fdce,0
43.642697996199985,-79.4049993694586,3,Simit & Chai Co,142,5620d090498e997b0002172e,0
43.642697996199985,-79.4049993694586,1,Gusto 101,457,4ee8f32602d5895bd7dce1b1,0
43.642697996199985,-79.4049993694586,1,Jimmy's Coffee,472,4b2274c1f964a5200f4724e3,0
43.642697996199985,-79.4049993694586,1,Chubby's Jamaican Kitchen,464,5a2f13e28ad62e3cdea5e26f,0
43.642697996199985,-79.4049993694586,2,Anejo,461,5e225c4e7fc6dd00084bf33d,0
43.642697996199985,-79.4049993694586,2,Forget Me Not Cafe,479,57125773498ec1010840bf7a,0
43.642697996199985,-79.4049993694586,1,Rodney's Oyster House,722,4af0c5c1f964a5200fdf21e3,0
43.642697996199985,-79.4049993694586,1,Fahrenheit Coffee,580,584593c2ebf0284fe7b103cb,0
43.642697996199985,-79.4049993694586,1,SOMA chocolatemaker,801,4df796f1aeb7da11e1a974d4,0
43.642697996199985,-79.4049993694586,2,The Keg Steakhouse + Bar,518,54256356498edef2967366eb,0
43.642697996199985,-79.4049993694586,1,416 Snack Bar,540,4d3e1a66457cb60c7ad5fda4,0
43.642697996199985,-79.4049993694586,1,Patria,747,4fa027ede4b0e4be23b3374e,0
43.642697996199985,-79.4049993694586,1,North of Brooklyn Pizzeria,488,5023fac5e4b0dc22368e16cb,0
43.642697996199985,-79.4049993694586,2,Baro,679,584054342980db526bddd716,0
43.642697996199985,-79.4049993694586,2,Roywoods,662,56f6ee66498e7f811a135ddd,0
43.642697996199985,-79.4049993694586,3,Le Select Bistro,679,4ae338e1f964a520e39121e3,0
43.642697996199985,-79.4049993694586,2,Avenue Open Kitchen,863,4ad8aabef964a5207c1321e3,0
43.642697996199985,-79.4049993694586,1,Raku,764,5c9d0a7d25fb7b002cdc0ca6,0
43.642697996199985,-79.4049993694586,3,Banh Mi Boys,930,4edeae9d61af80fe89aa3f54,0
43.642697996199985,-79.4049993694586,2,Drom Taberna,762,5b233c5595d986002c9e8788,0
43.642697996199985,-79.4049993694586,1,Saku Sushi,704,56464481498e460c7247dc56,0
43.642697996199985,-79.4049993694586,2,Impact Kitchen,696,5b0593b06fd626002c7cc600,0
43.642697996199985,-79.4049993694586,1,Fresh on Crawford,850,4ad4c05df964a5204bf620e3,0
43.642697996199985,-79.4049993694586,1,Sansotei Ramen,677,5b12b96b31ac6c00397662c0,0
43.642697996199985,-79.4049993694586,2,Bar Hop,973,4fcc0dd177167574f0de38d5,0
43.642697996199985,-79.4049993694586,2,Locals Only,421,578448d5498ebc4f92ba141d,0
43.642697996199985,-79.4049993694586,1,Khao San Road,984,589fafe634935555b0fa6c35,0
43.642697996199985,-79.4049993694586,1,Bathurst Local,978,5430b202498e9f625c1dcbb7,0
43.642697996199985,-79.4049993694586,3,BarChef,709,4ad93053f964a520f21821e3,0
43.642697996199985,-79.4049993694586,2,SPiN Toronto,751,4e623dd82271573ad783d541,0
43.642697996199985,-79.4049993694586,1,23 Cafe,529,5cdd6ed3610f04002b0022d9,0
43.642697996199985,-79.4049993694586,2,Belfast Love,575,5727f848498e70e0a032e11a,0
43.642697996199985,-79.4049993694586,3,Cameron House,888,4ad4c05df964a5206ff620e3,0
43.642697996199985,-79.4049993694586,1,The Parlour,353,5ceac4dad552c7002c05ee25,0
43.642697996199985,-79.4049993694586,1,Shy Coffee Co,108,5c044bc78110450039a97ddf,0
43.642697996199985,-79.4049993694586,2,Oretta,301,584a07e8de0cbc4a664d7908,0
43.642697996199985,-79.4049993694586,3,Wheat Sheaf Tavern,224,4ad9f7a5f964a520821c21e3,0
43.642697996199985,-79.4049993694586,1,Starbucks,743,4ae31b8ef964a520809021e3,0
43.642697996199985,-79.4049993694586,2,Hunters Landing,725,523a2355498e1d680be63936,0
43.642697996199985,-79.4049993694586,3,Tim Hortons,693,570027be498e3f54be8ab8eb,0
43.642697996199985,-79.4049993694586,3,The Rec Room,1477,5952cf02829b0c59fa430f63,0
43.642697996199985,-79.4049993694586,2,Domino's Pizza,257,4bba5d947421a59380b5c340,0
43.642697996199985,-79.4049993694586,1,1 Kitchen,255,61230abf8039c517ba702cb5,0
43.642697996199985,-79.4049993694586,3,What a Bagel,887,4f7dd9a6e4b09d309a47f7fe,0
43.642697996199985,-79.4049993694586,1,Aroma Espresso Bar,589,63ed54625b526771b606e9c0,0
43.642697996199985,-79.4049993694586,2,Roses New York,650,564e85ef498e76b4424b429e,0
43.642697996199985,-79.4049993694586,3,The Morning After,688,5d220ffe6d22da00235cb746,0
43.642697996199985,-79.4049993694586,3,Tim Hortons,631,53469a8b498e30d4107621ad,0
43.642697996199985,-79.4049993694586,1,Wide Open,921,4ae21825f964a520a88a21e3,0
43.642697996199985,-79.4049993694586,1,Matty’s Patty’s Burger Club,689,5f8ce4d3b50fb379274465ba,0
43.671526,-79.44874,1,Balzac's Coffee Roasters,206,5a2a9708ccad6b57983d95e3,0
43.671526,-79.44874,2,Tre Mari Bakery,551,4b5c7ad5f964a520df3129e3,0
43.671526,-79.44874,1,Hale Coffee,673,572e0547498ed619e59df508,0
43.671526,-79.44874,2,The Greater Good Bar,796,5753753b498eeb535c53aed5,0
43.671526,-79.44874,1,Agio Italian Ristorante,527,4e8218e1775b313c2afa5d8d,0
43.671526,-79.44874,1,Rio 40 Restaurant,674,4b81a826f964a520c9b530e3,0
43.671526,-79.44874,3,Mattachioni,888,55ad1c45498ee54a96be5ba6,0
43.671526,-79.44874,1,Parallel,842,5a5659ab17556229a036b74a,0
43.671526,-79.44874,2,Pizza e Pazzi,813,4dd5dc2445ddced820612749,0
43.671526,-79.44874,1,King's Tacos,774,4fef6339e4b0caa9ac6d011e,0
43.671526,-79.44874,2,Boo Radleys Junction Bar N Gri,618,4adcc512f964a5209f2f21e3,0
43.671526,-79.44874,1,Sunnyside Grill,774,4b65e3d9f964a5206b062be3,0
43.671526,-79.44874,2,Nova Era Bakery,912,4c3362df452620a1e87d230f,0
43.671526,-79.44874,3,Tavora Foods,732,4d4d946da7f86ea8993638de,0
43.671526,-79.44874,3,The Sovereign,707,4fc67d32e4b0b0e32cca5b24,0
43.671526,-79.44874,1,Wallace Espresso on Dupont,929,558954f5498e42fb3c2ebe75,0
43.671526,-79.44874,3,Subway,968,4c9a265378fc236af0ee3297,0
43.671526,-79.44874,1,241 Pizza,527,4e8f8d4802d5ee38b66dd1b9,0
43.671526,-79.44874,2,BIG Boss Burrito Lovers,530,4e14f30a1f6e29fb7d4c25b4,0
43.671526,-79.44874,2,Sway Bar,536,4fdf8718e4b0d3316a0b96e1,0
43.671526,-79.44874,2,Cafe 512,570,503925f6e4b07c3e07907b2b,0
43.671526,-79.44874,2,Ti Carlos,572,51e20cee498ec9e0e095f0bc,0
43.671526,-79.44874,1,Porto Rotisserie House,573,4e0ccaa7e4cdc8c1cdec4be6,0
43.671526,-79.44874,2,Amarula Restaurant and Lounge,608,4e2cda01483bb05f05ad9573,0
43.671526,-79.44874,2,Man vs Fries,628,60f5ab4d11344f4a7c780a9d,0
43.671526,-79.44874,1,El Sazon Mexicano,630,5c4e727db1538e002c85063b,0
43.671526,-79.44874,1,Kapital Sports Bar,633,5d218e6fe4174a9bf2a785b2,0
43.671526,-79.44874,1,Defina Wood Fired,656,5aa079b38fb09e1b0653ef75,0
43.671526,-79.44874,1,Churrasqueira Alto Minho,658,526d69c7498ec29871aefb29,0
43.671526,-79.44874,3,Station Cold Brew Coffee Co,661,566f1d71498ec1d29f5cdb79,0
43.671526,-79.44874,1,Rush Hour,669,4d081db184ec224b73122862,0
43.671526,-79.44874,2,Coffee Time,687,4d122f6b80f6721e39c515eb,0
43.671526,-79.44874,3,Tricolore Bar & Cafe,713,4b24231ef964a520f36124e3,0
43.671526,-79.44874,1,Alma + Gil,730,62b88c4d80b8bb423c332e5e,0
43.671526,-79.44874,1,Koji Japanese Restaurant,749,56fc09e5498e28ba2b2cdcb1,0
43.671526,-79.44874,1,Romantic Restaurant,776,da332b935b4541f8c1dd66fb,0
43.671526,-79.44874,1,Souvlaki Empornium,776,62c77212acee785f30c75228,0
43.671526,-79.44874,1,Gaivota Sports Bar,777,8487f0bc84a140a4decf7f5c,0
43.671526,-79.44874,1,Colombian Street Food by Cookie Martinez,781,5dacba9742d2390008f124e8,0
43.671526,-79.44874,1,Samba Brazil Eatery,797,5cfc30634aa3f80039957aa6,0
43.671526,-79.44874,1,Dotty’s,811,630ea3770fbb1a45c2d1071f,0
43.671526,-79.44874,1,La Morena,814,5fc128bd5c81dc26f94753f8,0
43.671526,-79.44874,1,Mainsha Restaurant,815,4ea9a6ad9a522a65ae68d6a1,0
43.671526,-79.44874,2,Sidewalk Ristaurante & Pizzeria,816,5a1f5d1c2e26801377857282,0
43.671526,-79.44874,2,Popeye's Louisiana Kitchen,833,5d8fb980b28bee0008c1224f,0
43.671526,-79.44874,1,Aunty Em's Deli & Coffee,835,629baa0095b6975e928fea3c,0
43.671526,-79.44874,2,The Rootdown Studio,842,5881882588641b1712a7249d,0
43.671526,-79.44874,3,Meta Dos Leitoes,843,572a7ba1498ea28df44548e9,0
43.671526,-79.44874,1,M & M Food Market,855,bcb96d050a035e8ae50dfa55,0
43.671526,-79.44874,2,La Bandida Restaurant Bar,867,5902fce2396de02ff8eb14a4,0
43.673118,-79.318651,2,Lake Inez,193,5859d15c1d21ba53f2f9b4ef,0
43.673118,-79.318651,3,Godspeed Brewery,87,5957bd26d1a40251f53875e5,0
43.673118,-79.318651,1,Udupi Palace,327,4ae0c7a8f964a520638221e3,0
43.673118,-79.318651,2,Bodega Henriette,630,58375c0214250b703b480d06,0
43.673118,-79.318651,2,Lazy Daisy's Cafe,71,4ea9b2c0cc217eb08e070a93,0
43.673118,-79.318651,1,Maha's Fine Egyptian Cuisine,801,54302333498ed6ec0533ab40,0
43.673118,-79.318651,2,Occasions Restaurant,39,4b12cd56f964a5206d8e23e3,0
43.673118,-79.318651,2,Lahore Tikka House,512,4ade8f19f964a5205b7621e3,0
43.673118,-79.318651,2,Tea N Bannock,738,4f8d9673e4b0af04c45b6a7d,0
43.673118,-79.318651,2,Bombay Chowpatty,460,4bac30a2f964a52018ea3ae3,0
43.673118,-79.318651,1,Hakka Wow,294,56f18e67498e352d787f8a34,0
43.673118,-79.318651,2,Chick-N-Joy,914,4ad9ebdcf964a520e61b21e3,0
43.673118,-79.318651,2,Murphy's Law Irish Pub Inc,804,4b0ff2a5f964a520a16623e3,0
43.673118,-79.318651,1,Regency Restaurant Inc,326,4ad9052cf964a520301721e3,0
43.673118,-79.318651,1,Harvey's,785,4b1b0a31f964a520ebf623e3,0
43.673118,-79.318651,2,Country Thai Food & Fried Chicken,77,6045b791b4cdca5ca2a43653,0
43.673118,-79.318651,1,Black Ponny Cafe & Bar,173,f2d748f1c3e04a1bdff282ef,0
43.673118,-79.318651,1,Sidhartha Indian Resturaunt,195,4d24fa233b62f04d95dc1c78,0
43.673118,-79.318651,1,Thai Boys,205,581e55548edd3a4c176680dc,0
43.673118,-79.318651,1,Thai Culture,233,56ff1c69498e90c00d78ddd5,0
43.673118,-79.318651,1,Punjabi Chaat Palace,237,4ea07cf66da1f94e5c49d36b,0
43.673118,-79.318651,1,Toto Sushi,239,5f5aa25c6fa9260f1e84871c,0
43.673118,-79.318651,2,Kwality Restaurant,328,7873e6a32f1444e78012c0a0,0
43.673118,-79.318651,1,Puerto Bravo,328,6142485e2df51a47ac9e83ea,0
43.673118,-79.318651,2,C&G Sports Lounge,343,4fc3cd2de4b06f6d2412d6e6,0
43.673118,-79.318651,1,JB's,439,50d6595fe4b06651d5037ab3,0
43.673118,-79.318651,1,Lahori Taste and Burger House,507,4edd30c09adfe5cbe2818dc4,0
43.673118,-79.318651,1,Naan Karahi & Bbq,546,63f9502d0533a0099e3909bd,0
43.673118,-79.318651,1,Maestro Omar's Gourmet Pizza,713,616b46cbac57a80627ca3b73,0
43.673118,-79.318651,1,Simple Coffee,756,60280caaaa745f79d2f50e15,0
43.673118,-79.318651,1,Beach Shawarma,759,53850a14498e1eeb964a8b41,0
43.673118,-79.318651,1,Jaclyn's,776,5fdb88ac70334509b92baa73,0
43.673118,-79.318651,1,The Mumbai House,794,50a2e673498ef6257d3a58d3,0
43.673118,-79.318651,1,Seanachi,949,4b24102ef964a5203c6024e3,0
43.673118,-79.318651,2,McDonald's,898,4b65b9f1f964a520fefb2ae3,0
43.673118,-79.318651,2,Eve & Olivia's Cafe + Play,974,552c09d2498e49883ba45f1d,0
43.673118,-79.318651,1,Parkside Fish and Chips,780,9461fab4d8c146f860e2a8cb,0
43.72690169821676,-79.22920396582664,1,Vi Pei Bistro - Bluffs,32,4bf54055cad2c928c5c99c99,0
43.72690169821676,-79.22920396582664,3,Tim Hortons,184,50eb6661e4b0fb08e0dd64cb,0
43.72690169821676,-79.22920396582664,1,Paradise Shawarma,32,633a265185d1901c112afb98,0
43.72690169821676,-79.22920396582664,1,Vi Pei Bistro - Bluffs,37,7ee4147c6654454d555db8a9,0
43.72690169821676,-79.22920396582664,1,King's Garden Shushii and Wok,43,4c7ffe262f1c236adba92243,0
43.72690169821676,-79.22920396582664,1,Il Fresco,73,5e094024b052a20008828d07,0
43.72690169821676,-79.22920396582664,1,Big Brothers Gourmet Pizza,116,598d4cdbb37e2b18056b73e4,0
43.72690169821676,-79.22920396582664,2,Drip Cafe,116,5a11b97c0fe7a0039d2ea557,0
43.72690169821676,-79.22920396582664,2,The Korner Pub,125,55a98ead498e336ef70bee19,0
43.72690169821676,-79.22920396582664,1,Sushi & Tea,155,c0718fcb6414432d6459e5de,0
43.72690169821676,-79.22920396582664,3,Subway,192,bfe57968b8ab4a283ebffb36,0
43.72690169821676,-79.22920396582664,1,Arby's Roast Beef Restaurant,215,00c6a19710604cb348010bc4,0
43.72690169821676,-79.22920396582664,2,Pizza Pizza,688,4c952867533aa093f374c645,0
43.72690169821676,-79.22920396582664,1,Seraphia Inspired Cuisine,284,4d9dc68cc97a236aebe5c499,0
43.72690169821676,-79.22920396582664,2,The Village Tea Room,310,4fd746d4e4b07c8906290036,0
43.72690169821676,-79.22920396582664,2,Pizza Pizza,686,4c85a8c2ee6fef3b9b123e5c,0
43.72690169821676,-79.22920396582664,1,Thalassery Junction,570,61034d9dbed08d3335b8f691,0
43.72690169821676,-79.22920396582664,1,Vindaloo Fine Indian Cuisine,699,55d8ff35498e2f8b8ada9113,0
43.72690169821676,-79.22920396582664,1,One Jerk,747,5d550aa5a3ebae00074e3817,0
43.72690169821676,-79.22920396582664,1,Big Boys Burgers,803,4c2bcdf18ef52d7f16fc31ba,0
43.72690169821676,-79.22920396582664,1,Double Double Pizza & Chicken,850,4eeb68370039490c7d3ddb9d,0
43.72690169821676,-79.22920396582664,2,Wild Wing,858,4eac648be3000d1f064b77b4,0
43.72690169821676,-79.22920396582664,1,Canadian Sub & Wrap,883,4f145ad87716a5fb229552db,0
43.72690169821676,-79.22920396582664,3,Cathedral Bluffs Yacht Club,907,4c66fed419f3c9b66b9da1ff,0
43.72690169821676,-79.22920396582664,1,So Spicy Caribbean Cuisine,44,261392f0556f43120943bec3,0
43.72690169821676,-79.22920396582664,1,Long Division Ltd,693,9eaf0892421045d226884f7a,0
43.72690169821676,-79.22920396582664,1,Vindaloo Indian Cuisine,699,8f57422b3c014fbf776d0d1b,0
43.72690169821676,-79.22920396582664,1,Super Choys Restaurant,883,9b16dbdeead849704512712f,0
43.7805505,-79.1301203,2,Mr Beans Coffee Co,568,4bd2e4b7caff9521f191d3f0,0
43.7805505,-79.1301203,2,Pizza Pizza,624,4aecaaaef964a5201aca21e3,0
43.7805505,-79.1301203,1,Rice Garden Resturant,602,54c42982498eb34a1cb49fbe,0
43.7805505,-79.1301203,1,Azumi Teppanyaki and Sushi,676,513fd3dae4b0e4688c9cf6a8,0
43.7805505,-79.1301203,1,Patty Stop,706,612822b3eb91bb57b98ee3bf,0
43.7805505,-79.1301203,2,Popeye's Louisiana Kitchen,709,6058ca2186572e11c74c88f9,0
43.6625395,-79.5030161,2,Messina Bakery,575,4b09ab07f964a520501b23e3,0
43.6625395,-79.5030161,1,Ma Maison,929,4c719a8a1b11199c04d75313,0
43.6625395,-79.5030161,1,Magoo's,964,4ad7d7c9f964a520500f21e3,0
43.6625395,-79.5030161,1,Starbucks,701,5d94eaf69289530008c80184,0
43.6625395,-79.5030161,1,Starbucks,917,5a667251a92d980767bf3e11,0
43.6625395,-79.5030161,2,Mr.Sub,277,4c548101a724e21e253181f6,0
43.6625395,-79.5030161,1,Good Grains,405,58e9bafd668af70c791e051a,0
43.6625395,-79.5030161,3,Patricia's Cake Creations,408,51ed452b498ebba7ab7abd32,0
43.6625395,-79.5030161,1,Personal Service Coffee Franchising Inc,412,54fdfb16498e7f86ee5b8d9d,0
43.6625395,-79.5030161,2,Malta's Finest Pastries,412,4f245320e4b01b0c5f5bf067,0
43.6625395,-79.5030161,2,Yummy Yummy Chinese Food,588,4bdb864a3904a59390f74a9e,0
43.6625395,-79.5030161,2,Domino's Pizza,701,4e49508662845e1d3cb66c98,0
43.6625395,-79.5030161,1,Lucky Streich,727,4f94a84fe4b01cffa29374b2,0
43.6625395,-79.5030161,2,Ma Maison,929,80d66ca1f0d846176b070df4,0
43.6625395,-79.5030161,2,Magoo's Gourmet Hamburgers & Ice-Cream,959,4fe87df4e4b05b60fb011756,0
43.641529,-79.386741,2,Steam Whistle Brewing,37,4ad4c05ef964a520cbf620e3,0
43.641529,-79.386741,3,The Rec Room,46,5952cf02829b0c59fa430f63,0
43.641529,-79.386741,3,360 Restaurant,114,4ad4c05cf964a520dff520e3,0
43.641529,-79.386741,1,Evviva Breakfast Restaurant,264,562922be498e2c6aad0e6091,0
43.641529,-79.386741,1,Aroma Espresso Bar,256,59a988a27dc9e105c88b184b,0
43.641529,-79.386741,2,SOCO Kitchen + Bar,288,545bef71498eddc2599b086a,0
43.641529,-79.386741,1,Pai,725,529612de11d2ab526191ccc9,0
43.641529,-79.386741,2,WVRST - Union Station,576,5c08474447f876002c736b68,0
43.641529,-79.386741,2,Miku,740,56201ed4498e7f700c462170,0
43.641529,-79.386741,2,Scaddabush Italian Kitchen & Bar,373,581cad6a7c74e15859a6f890,0
43.641529,-79.386741,1,SOMA chocolatemaker,836,4df796f1aeb7da11e1a974d4,0
43.641529,-79.386741,2,Pearl Harbourfront Restaurant,614,4ae33054f964a520759121e3,0
43.641529,-79.386741,2,Air Canada Signature Club,638,4b60d5b9f964a52071fc29e3,0
43.641529,-79.386741,2,Bar Hop,712,4fcc0dd177167574f0de38d5,0
43.641529,-79.386741,2,Soho House,800,50322b6ae4b09116a296568c,0
43.641529,-79.386741,2,Cafe Landwer,810,5b6c842bc36588002c80a934,0
43.641529,-79.386741,1,Pizzeria Libretto,767,5462ac56498e128ccafe8fea,0
43.641529,-79.386741,1,Rodney's Oyster House,879,4af0c5c1f964a5200fdf21e3,0
43.641529,-79.386741,2,Library Bar,604,4ad4c05df964a5203cf620e3,0
43.641529,-79.386741,2,REIGN Restaurant + Bar + Bakery,633,5d38f421e57689000787b174,0
43.641529,-79.386741,1,Starbucks,325,5388921e498e450b0a21af23,0
43.641529,-79.386741,1,Union Chicken,517,5a37fcbf123a1968dcbc4fe2,0
43.641529,-79.386741,2,BeaverTails,572,55a19437498eeea53fa58b54,0
43.641529,-79.386741,2,RS - Real Sports,556,4c05b0ce5753c92838e739f1,0
43.641529,-79.386741,3,HotBlack Coffee,993,59f784dd28122f14f9d5d63d,0
43.641529,-79.386741,1,Lobby Lounge at the Shangri-La Toronto,847,53856fa411d2061fc84a3d0a,0
43.641529,-79.386741,2,Avenue Open Kitchen,1000,4ad8aabef964a5207c1321e3,0
43.641529,-79.386741,2,A&W Restaurant,546,57be1ded498edab44ddf8725,0
43.641529,-79.386741,2,French Made,612,59add6d3c824ae7692f4a8e9,0
43.641529,-79.386741,2,Beertown Public House - Toronto,541,61093f8138e3f910ddb98ce2,0
43.641529,-79.386741,2,The Keg Steakhouse + Bar,963,4ad69511f964a520e40721e3,0
43.641529,-79.386741,2,Baro,915,584054342980db526bddd716,0
43.641529,-79.386741,1,JaBistro,913,509bb871e4b09c7ac93f6642,0
43.641529,-79.386741,1,King Taps,858,59603f86112c6c70931c9401,0
